stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,coordinate_status
ALEOP:ST:17MARAalig,Place du Marquis d'Aligré,46.307326,-0.991486,1,0,within_pdl_bbox
ALEOP:ST:17ROCHhopi,Hôpital,46.158677,-1.142913,1,0,within_pdl_bbox
ALEOP:ST:17ROCHjoff,Boulevard Joffre,46.158894,-1.14174,1,0,within_pdl_bbox
ALEOP:ST:17ROCHpatt,Patte d'Oie,46.166798,-1.136464,1,0,within_pdl_bbox
ALEOP:ST:17ROCHrout,Gare Routière,46.152616,-1.140464,1,0,within_pdl_bbox
ALEOP:ST:35GUERfoir,Champ de Foire,47.94046,-1.229259,1,0,within_pdl_bbox
ALEOP:ST:35REDOsncf,Gare SNCF,47.651131,-2.088635,1,0,within_pdl_bbox
ALEOP:ST:44AIGRcoin,Le Haut Coin,47.082715,-1.415833,1,0,within_pdl_bbox
ALEOP:ST:44AIGRjaun,La Jaunaie,47.092935,-1.440734,1,0,within_pdl_bbox
ALEOP:ST:44AIGRmair,Mairie,47.075425,-1.397835,1,0,within_pdl_bbox
ALEOP:ST:44AIGRples,Le Plessis,47.078397,-1.405983,1,0,within_pdl_bbox
ALEOP:ST:44ANCEgran,Les Grands Champs,47.372382,-1.182109,1,0,within_pdl_bbox
ALEOP:ST:44ANCEjose,Lycée St Joseph Accès Sncf,47.368136,-1.180821,1,0,within_pdl_bbox
ALEOP:ST:44ANCEmari,Quai de La Marine,47.363878,-1.176691,1,0,within_pdl_bbox
ALEOP:ST:44ANCEsncf,Gare SNCF,47.369199,-1.177173,1,0,within_pdl_bbox
ALEOP:ST:44ARTHboiz,La Boizonnière,47.119524,-1.952384,1,0,within_pdl_bbox
ALEOP:ST:44ARTHperc,Haute Perche,47.131285,-1.969731,1,0,within_pdl_bbox
ALEOP:ST:44ARTHrela,Place du relais,47.114039,-1.937546,1,0,within_pdl_bbox
ALEOP:ST:44ARTHsica,La Sicaudais,47.187342,-1.947477,1,0,within_pdl_bbox
ALEOP:ST:44AUBIgare,Gare,47.683209,-1.446095,1,0,within_pdl_bbox
ALEOP:ST:44AVESpote,Le Poteau Vert,47.611749,-2.039088,1,0,within_pdl_bbox
ALEOP:ST:44BARBbarb,Église Barbechat,47.277289,-1.286995,1,0,within_pdl_bbox
ALEOP:ST:44BASSchap,La Chapelaine,47.269772,-1.334772,1,0,within_pdl_bbox
ALEOP:ST:44BASSmair,Mairie,47.271323,-1.339865,1,0,within_pdl_bbox
ALEOP:ST:44BASSroll,Les Rollées,47.273575,-1.324846,1,0,within_pdl_bbox
ALEOP:ST:44BASSsens,Sensive,47.262444,-1.342724,1,0,within_pdl_bbox
ALEOP:ST:44BAUGnord,Centre travaux nord,47.546626,-0.10711,1,0,within_pdl_bbox
ALEOP:ST:44BESNangl,Anglourie,47.392754,-2.092666,1,0,within_pdl_bbox
ALEOP:ST:44BESNcent,Centre,47.397897,-2.091341,1,0,within_pdl_bbox
ALEOP:ST:44BESNgare,Gare,47.401975,-2.090815,1,0,within_pdl_bbox
ALEOP:ST:44BESNharr,ZA Harrois,47.404696,-2.090481,1,0,within_pdl_bbox
ALEOP:ST:44BESNmora,La Morandais,47.384286,-2.09354,1,0,within_pdl_bbox
ALEOP:ST:44BESNneuf,Moulin Neuf,47.38814,-2.093132,1,0,within_pdl_bbox
ALEOP:ST:44BIGNaire,Les Aires,47.09863,-1.493372,1,0,within_pdl_bbox
ALEOP:ST:44BIGNboul,La Boule d'Or,47.090662,-1.529551,1,0,within_pdl_bbox
ALEOP:ST:44BIGNbour,Pré du Bourg,47.092208,-1.494497,1,0,within_pdl_bbox
ALEOP:ST:44BIGNegli,Église,47.098151,-1.488975,1,0,within_pdl_bbox
ALEOP:ST:44BIGNherm,Les 3 Hermines,47.108917,-1.472117,1,0,within_pdl_bbox
ALEOP:ST:44BIGNjarr,La Jarrie,47.105531,-1.508921,1,0,within_pdl_bbox
ALEOP:ST:44BIGNloir,La Loirière,47.097085,-1.53257,1,0,within_pdl_bbox
ALEOP:ST:44BLAIcarr,La carrée,47.461921,-1.783651,1,0,within_pdl_bbox
ALEOP:ST:44BLAIcomm,Centre Commercial,47.473462,-1.746779,1,0,within_pdl_bbox
ALEOP:ST:44BLAIgrav,Graviers,47.467975,-1.768705,1,0,within_pdl_bbox
ALEOP:ST:44BLAIhote,Hotel de France,47.443772,-1.813482,1,0,within_pdl_bbox
ALEOP:ST:44BLAIjoll,Place Jollan de Clerville,47.475393,-1.761539,1,0,within_pdl_bbox
ALEOP:ST:44BLAIpiet,Pont Piétin,47.46117,-1.814676,1,0,within_pdl_bbox
ALEOP:ST:44BLAIplon,Plongeon,47.467026,-1.717071,1,0,within_pdl_bbox
ALEOP:ST:44BOISbeur,Pré Beurel,47.518057,-2.038028,1,0,within_pdl_bbox
ALEOP:ST:44BOIScomm,Centre Commercial,47.51165,-2.039266,1,0,within_pdl_bbox
ALEOP:ST:44BOISferm,Ferme École,47.486752,-2.051276,1,0,within_pdl_bbox
ALEOP:ST:44BOISgour,Gourap,47.506548,-2.041732,1,0,within_pdl_bbox
ALEOP:ST:44BONNbonn,Église Bonnoeuvre,47.527702,-1.237117,1,0,within_pdl_bbox
ALEOP:ST:44BOUEmair,Mairie,47.320538,-1.910052,1,0,within_pdl_bbox
ALEOP:ST:44BOUGalle,Allende,47.175342,-1.62354,1,0,within_pdl_bbox
ALEOP:ST:44BOURecol,Écoles,47.042093,-1.949039,1,0,within_pdl_bbox
ALEOP:ST:44BOUVcorb,Place Abbé Corbille,47.417578,-1.845761,1,0,within_pdl_bbox
ALEOP:ST:44BOUVeloi,Saint-Eloi,47.417177,-1.893481,1,0,within_pdl_bbox
ALEOP:ST:44BRETbell,Bellevue,47.30693,-2.179319,1,0,within_pdl_bbox
ALEOP:ST:44BRETgaul,Place de Gaulle,47.326739,-2.156071,1,0,within_pdl_bbox
ALEOP:ST:44BRETmont,Montoir Centre,47.327659,-2.152899,1,0,within_pdl_bbox
ALEOP:ST:44BRETschw,Dr Schweitzer,47.326377,-2.161557,1,0,within_pdl_bbox
ALEOP:ST:44BRETvern,Jules Verne,47.326204,-2.145516,1,0,within_pdl_bbox
ALEOP:ST:44BREVbosq,Le Bosquet,47.264021,-2.164607,1,0,within_pdl_bbox
ALEOP:ST:44BREVbres,Pôle de Bresse,47.247905,-2.162267,1,0,within_pdl_bbox
ALEOP:ST:44BREVdepa,Maison Départementale,47.267552,-2.159272,1,0,within_pdl_bbox
ALEOP:ST:44BREVfont,Fontaine,47.242979,-2.157317,1,0,within_pdl_bbox
ALEOP:ST:44BREVprin,Basse Prinais,47.26292,-2.153826,1,0,within_pdl_bbox
ALEOP:ST:44BRIVbina,Le Binar,47.440607,-2.043242,1,0,within_pdl_bbox
ALEOP:ST:44BRIVegli,Eglise,47.459561,-2.006173,1,0,within_pdl_bbox
ALEOP:ST:44BRIVlome,Saint Lomer,47.446783,-2.028897,1,0,within_pdl_bbox
ALEOP:ST:44BRIVrout,Les 4 Routes,47.460677,-1.997243,1,0,within_pdl_bbox
ALEOP:ST:44BRIVturc,La Turcaudais,47.462139,-1.989622,1,0,within_pdl_bbox
ALEOP:ST:44BRTAcoue,La Croix Couëdel,47.416256,-1.796908,1,0,within_pdl_bbox
ALEOP:ST:44BRTAgera,La Porte du Gué-Géraud,47.409391,-1.760128,1,0,within_pdl_bbox
ALEOP:ST:44BRTAmade,La Madeleine,47.414942,-1.787868,1,0,within_pdl_bbox
ALEOP:ST:44BRTAride,La Ridelais,47.416408,-1.828132,1,0,within_pdl_bbox
ALEOP:ST:44CAMPegli,Église,47.412734,-1.969151,1,0,within_pdl_bbox
ALEOP:ST:44CAMPgicq,La Gicquelais,47.40529,-1.96256,1,0,within_pdl_bbox
ALEOP:ST:44CAMPharl,La Harlière,47.409953,-1.931523,1,0,within_pdl_bbox
ALEOP:ST:44CARQbrec,Bréchetière,47.284667,-1.503577,1,0,within_pdl_bbox
ALEOP:ST:44CARQcent,Centre,47.29686,-1.490535,1,0,within_pdl_bbox
ALEOP:ST:44CARQepea,L'Épeau,47.321332,-1.469831,1,0,within_pdl_bbox
ALEOP:ST:44CARQhous,Housseau (lycée Carquefou),47.280929,-1.498436,1,0,within_pdl_bbox
ALEOP:ST:44CARQicam,ICAM,47.273642,-1.501897,1,0,within_pdl_bbox
ALEOP:ST:44CARQtour,Tournebride,47.316498,-1.478074,1,0,within_pdl_bbox
ALEOP:ST:44CASSbusn,La Busnière,47.401968,-1.53618,1,0,within_pdl_bbox
ALEOP:ST:44CASSchat,Château d'Eau,47.387962,-1.556326,1,0,within_pdl_bbox
ALEOP:ST:44CASSchev,Pas Chevalier,47.400869,-1.539889,1,0,within_pdl_bbox
ALEOP:ST:44CASSchte,Rue du Château,47.384795,-1.559873,1,0,within_pdl_bbox
ALEOP:ST:44CASSpont,Le Pont,47.3757,-1.55453,1,0,within_pdl_bbox
ALEOP:ST:44CELLcell,Le Cellier,47.324134,-1.348055,1,0,within_pdl_bbox
ALEOP:ST:44CELLcler,Château de Clermont,47.327421,-1.341662,1,0,within_pdl_bbox
ALEOP:ST:44CELLjoie,La Joie,47.339763,-1.349107,1,0,within_pdl_bbox
ALEOP:ST:44CELLmeen,Place Saint Méen,47.319256,-1.347364,1,0,within_pdl_bbox
ALEOP:ST:44CELLrela,Relandières Parking,47.319818,-1.378696,1,0,within_pdl_bbox
ALEOP:ST:44CELLsava,La Savariais,47.333092,-1.343194,1,0,within_pdl_bbox
ALEOP:ST:44CHATbois,La Ville en Bois,47.705856,-1.382918,1,0,within_pdl_bbox
ALEOP:ST:44CHATmfr2,MFR,47.720396,-1.38008,1,0,within_pdl_bbox
ALEOP:ST:44CHATmoqu,Lycée Moquet-Lenoir,47.728972,-1.365293,1,0,within_pdl_bbox
ALEOP:ST:44CHATplat,Plateforme,47.709214,-1.374991,1,0,within_pdl_bbox
ALEOP:ST:44CHATsncf,Gare SNCF,47.717328,-1.371856,1,0,within_pdl_bbox
ALEOP:ST:44CHAUegli,Église,47.150887,-1.985164,1,0,within_pdl_bbox
ALEOP:ST:44CHEIcarr,Carrefour,47.187488,-1.804063,1,0,within_pdl_bbox
ALEOP:ST:44CHEImair,Mairie,47.18137,-1.815001,1,0,within_pdl_bbox
ALEOP:ST:44CHEIpilo,Le Pilon Carrefour,47.184058,-1.778972,1,0,within_pdl_bbox
ALEOP:ST:44CHEMarth,Arthus Princé,47.12172,-1.916311,1,0,within_pdl_bbox
ALEOP:ST:44CHEMrous,Les Pierres Rousses,47.117302,-1.930146,1,0,within_pdl_bbox
ALEOP:ST:44CHEVboul,La Boulaie,47.071537,-1.623496,1,0,within_pdl_bbox
ALEOP:ST:44CHEVchau,La Chaussée,47.099143,-1.60915,1,0,within_pdl_bbox
ALEOP:ST:44CHEVegli,Église,47.094176,-1.61237,1,0,within_pdl_bbox
ALEOP:ST:44CHEVhall,Les Halles,47.09186,-1.621004,1,0,within_pdl_bbox
ALEOP:ST:44CHEVindu,Zone Industrielle,47.100788,-1.602138,1,0,within_pdl_bbox
ALEOP:ST:44CHEVpass,Moulin de Passay,47.093539,-1.631102,1,0,within_pdl_bbox
ALEOP:ST:44CHEVperr,Perrières,47.085518,-1.612622,1,0,within_pdl_bbox
ALEOP:ST:44CHEVpont,Le Pont du Guy,47.086504,-1.628265,1,0,within_pdl_bbox
ALEOP:ST:44CHEVpssa,Passay Rue du Lac,47.095577,-1.631381,1,0,within_pdl_bbox
ALEOP:ST:44CHEVpssy,Passay,47.096503,-1.635317,1,0,within_pdl_bbox
ALEOP:ST:44CHEVsacr,Sacré Cœur,47.089888,-1.610887,1,0,within_pdl_bbox
ALEOP:ST:44CHEVstad,Stade,47.08994,-1.615741,1,0,within_pdl_bbox
ALEOP:ST:44CHEVtour,Tournebride,47.079644,-1.565793,1,0,within_pdl_bbox
ALEOP:ST:44CHVAegli,Église,47.466839,-1.67197,1,0,within_pdl_bbox
ALEOP:ST:44COLOegli,Église,47.009438,-1.583015,1,0,within_pdl_bbox
ALEOP:ST:44CONCboir,Boire Courant,47.246101,-1.436216,1,0,within_pdl_bbox
ALEOP:ST:44CONCchau,Prés Chauveau,47.254686,-1.411018,1,0,within_pdl_bbox
ALEOP:ST:44CONCcheb,La Chebuette,47.26803,-1.408866,1,0,within_pdl_bbox
ALEOP:ST:44CONCegau,Port Égaud,47.249238,-1.377956,1,0,within_pdl_bbox
ALEOP:ST:44CONCglse,Eglise,47.253787,-1.384932,1,0,within_pdl_bbox
ALEOP:ST:44CONCplac,Rond-Point des Places,47.242809,-1.427662,1,0,within_pdl_bbox
ALEOP:ST:44CONCpont,Le Bout des Ponts,47.257592,-1.425866,1,0,within_pdl_bbox
ALEOP:ST:44CONCquin,La Quintaine,47.257459,-1.388166,1,0,within_pdl_bbox
ALEOP:ST:44CONQbibl,Bibliothèque,47.624943,-1.751406,1,0,within_pdl_bbox
ALEOP:ST:44CONQgare,Gare,47.650161,-1.738027,1,0,within_pdl_bbox
ALEOP:ST:44CORCbena,La Bénate,46.954905,-1.60513,1,0,within_pdl_bbox
ALEOP:ST:44CORCcorc,Saint Jean de Corcoué,46.963431,-1.584104,1,0,within_pdl_bbox
ALEOP:ST:44CORChuit,Huit Mai,46.966516,-1.576689,1,0,within_pdl_bbox
ALEOP:ST:44CORCmari,Sainte Marie,46.972686,-1.575599,1,0,within_pdl_bbox
ALEOP:ST:44CORDbauc,Croix de Bauche,47.294376,-1.82727,1,0,within_pdl_bbox
ALEOP:ST:44CORDgare,Gare SNCF,47.302513,-1.844963,1,0,within_pdl_bbox
ALEOP:ST:44CORDloua,Le Louaré,47.311259,-1.85577,1,0,within_pdl_bbox
ALEOP:ST:44CORDmahe,La Haie Maheas,47.287973,-1.816148,1,0,within_pdl_bbox
ALEOP:ST:44CORDmedi,Médiathèque,47.290601,-1.877875,1,0,within_pdl_bbox
ALEOP:ST:44CORDmorz,Croix Morzel (RD 17),47.3039,-1.843259,1,0,within_pdl_bbox
ALEOP:ST:44CORDpapi,Papinais,47.299438,-1.849801,1,0,within_pdl_bbox
ALEOP:ST:44CORDplai,Plaisance,47.290914,-1.872573,1,0,within_pdl_bbox
ALEOP:ST:44CORSbaie,La Baie de Loire,47.260798,-2.124985,1,0,within_pdl_bbox
ALEOP:ST:44CORSbonn,Chêne Bonnet,47.277443,-2.066322,1,0,within_pdl_bbox
ALEOP:ST:44CORScent,Centre,47.277539,-2.059366,1,0,within_pdl_bbox
ALEOP:ST:44CORSgrei,Moulin du Greix,47.264695,-2.113194,1,0,within_pdl_bbox
ALEOP:ST:44CORSgrix,Greix,47.264314,-2.107376,1,0,within_pdl_bbox
ALEOP:ST:44CORSmabi,La Mabilais,47.273397,-2.088833,1,0,within_pdl_bbox
ALEOP:ST:44CORSmois,La Moisenais,47.263775,-2.100045,1,0,within_pdl_bbox
ALEOP:ST:44CORSperr,Grand Perret,47.276797,-2.079216,1,0,within_pdl_bbox
ALEOP:ST:44COUEblai,Saint Blaise,47.245043,-1.707231,1,0,within_pdl_bbox
ALEOP:ST:44COUEgarn,La Garneraie,47.245244,-1.726785,1,0,within_pdl_bbox
ALEOP:ST:44COUEmont,La Montagne,47.24472,-1.69108,1,0,within_pdl_bbox
ALEOP:ST:44COUEpote,La Potence,47.242998,-1.674216,1,0,within_pdl_bbox
ALEOP:ST:44COUFegli,Église,47.390822,-1.293271,1,0,within_pdl_bbox
ALEOP:ST:44COUFmete,La Métellerie,47.372527,-1.318972,1,0,within_pdl_bbox
ALEOP:ST:44COUFpous,La Poussaudière,47.367268,-1.324147,1,0,within_pdl_bbox
ALEOP:ST:44COUTegli,Église,47.055466,-1.726583,1,0,within_pdl_bbox
ALEOP:ST:44COUTpadi,La Padiolière,47.04473,-1.717976,1,0,within_pdl_bbox
ALEOP:ST:44COUTpiro,La Pironnière,47.038655,-1.704742,1,0,within_pdl_bbox
ALEOP:ST:44CROSboss,Bosselas,47.421077,-2.174785,1,0,within_pdl_bbox
ALEOP:ST:44CROSgues,La Guesne,47.383214,-2.135037,1,0,within_pdl_bbox
ALEOP:ST:44CROSpiol,Piolais,47.421753,-2.151288,1,0,within_pdl_bbox
ALEOP:ST:44CROSplai,Plaisance,47.411726,-2.167385,1,0,within_pdl_bbox
ALEOP:ST:44CROSrate,La Ratelais,47.405002,-2.157081,1,0,within_pdl_bbox
ALEOP:ST:44CROSrotz,Rotz,47.399534,-2.152586,1,0,within_pdl_bbox
ALEOP:ST:44DERVnant,Rue de Nantes,47.664688,-1.668696,1,0,within_pdl_bbox
ALEOP:ST:44DERVtran,Transformateur,47.684331,-1.684191,1,0,within_pdl_bbox
ALEOP:ST:44DESEbeau,Beauchène,47.357792,-1.457337,1,0,within_pdl_bbox
ALEOP:ST:44DESEcent,Centre,47.36698,-1.406543,1,0,within_pdl_bbox
ALEOP:ST:44DESEdavi,Pont David,47.367289,-1.412544,1,0,within_pdl_bbox
ALEOP:ST:44DESEdech,La Dechausserie,47.382502,-1.453192,1,0,within_pdl_bbox
ALEOP:ST:44DESEgaut,La Gauterie,47.337379,-1.474433,1,0,within_pdl_bbox
ALEOP:ST:44DESEgoul,La Goulière,47.351173,-1.418874,1,0,within_pdl_bbox
ALEOP:ST:44DESEgree,La Grée,47.366149,-1.454673,1,0,within_pdl_bbox
ALEOP:ST:44DESElong,Longrais,47.342137,-1.438999,1,0,within_pdl_bbox
ALEOP:ST:44DESEmerc,Mercerie,47.329016,-1.458154,1,0,within_pdl_bbox
ALEOP:ST:44DESEnoe1,La Noé,47.349273,-1.464724,1,0,within_pdl_bbox
ALEOP:ST:44DESEpati,Le Grand Patis,47.375304,-1.450427,1,0,within_pdl_bbox
ALEOP:ST:44DESEperr,Le Perray,47.336322,-1.452687,1,0,within_pdl_bbox
ALEOP:ST:44DESEpins,Pinsoison,47.359247,-1.410322,1,0,within_pdl_bbox
ALEOP:ST:44DESEsuce,Route de Sucé,47.330952,-1.477138,1,0,within_pdl_bbox
ALEOP:ST:44DONGcroi,Six Croix,47.339777,-2.093329,1,0,within_pdl_bbox
ALEOP:ST:44DONGhele,Ker David Hele,47.375972,-2.097669,1,0,within_pdl_bbox
ALEOP:ST:44DONGpacl,La Paclais,47.359415,-2.102265,1,0,within_pdl_bbox
ALEOP:ST:44DONGpomm,La Pommeraie,47.353163,-2.105132,1,0,within_pdl_bbox
ALEOP:ST:44DONGrevi,Revin,47.373609,-2.125804,1,0,within_pdl_bbox
ALEOP:ST:44DOREmaug,Les Mauges,47.231874,-1.218837,1,0,within_pdl_bbox
ALEOP:ST:44DREFbeau,Beaubois,47.465895,-2.070969,1,0,within_pdl_bbox
ALEOP:ST:44DREFbila,Bilais,47.459625,-2.077446,1,0,within_pdl_bbox
ALEOP:ST:44DREFegli,Église,47.476112,-2.056672,1,0,within_pdl_bbox
ALEOP:ST:44DREFvall,La Vallée du Bourg,47.472637,-2.062025,1,0,within_pdl_bbox
ALEOP:ST:44ERDRgerg,Gergaudière,47.289715,-1.585833,1,0,within_pdl_bbox
ALEOP:ST:44ERDRgray,Le Gray,47.283936,-1.586716,1,0,within_pdl_bbox
ALEOP:ST:44ERDRroua,Rouaudière,47.294259,-1.5845,1,0,within_pdl_bbox
ALEOP:ST:44FEGRdres,Jean du Dresnay,47.586195,-2.043058,1,0,within_pdl_bbox
ALEOP:ST:44FEGRilet,L'ilette,47.580349,-2.040898,1,0,within_pdl_bbox
ALEOP:ST:44FIACbour,La Bourchinière,47.151315,-1.429019,1,0,within_pdl_bbox
ALEOP:ST:44FIACmair,Mairie,47.143262,-1.416101,1,0,within_pdl_bbox
ALEOP:ST:44FONTbell,Bellevue,47.356519,-1.604302,1,0,within_pdl_bbox
ALEOP:ST:44FONTbutt,La Butte,47.369427,-1.606401,1,0,within_pdl_bbox
ALEOP:ST:44FONTcent,Cent Sillons,47.370109,-1.608588,1,0,within_pdl_bbox
ALEOP:ST:44FONTcure,Curette,47.359307,-1.63183,1,0,within_pdl_bbox
ALEOP:ST:44FONTeret,ZA de l'Erette,47.376725,-1.644177,1,0,within_pdl_bbox
ALEOP:ST:44FONTeret1,Erette Rond-Point,47.37478,-1.645039,1,0,within_pdl_bbox
ALEOP:ST:44FONTgras,Boeufs Gras,47.347329,-1.625818,1,0,within_pdl_bbox
ALEOP:ST:44FONThaie,La Grande Haie,47.372863,-1.638849,1,0,within_pdl_bbox
ALEOP:ST:44FONTmair,Mairie,47.364214,-1.605999,1,0,within_pdl_bbox
ALEOP:ST:44FONTroch,Rochère,47.346058,-1.608278,1,0,within_pdl_bbox
ALEOP:ST:44FROSchar,Charles de Gaulle,47.24467,-1.93602,1,0,within_pdl_bbox
ALEOP:ST:44FROSfuie,Stade la Fuie,47.247319,-1.946239,1,0,within_pdl_bbox
ALEOP:ST:44FROSmigr,Le Migron,47.254853,-1.9168,1,0,within_pdl_bbox
ALEOP:ST:44GAVRangl,L'Anglechais,47.513841,-1.751797,1,0,within_pdl_bbox
ALEOP:ST:44GAVRetoi,Rond point de la Belle Étoile,47.516413,-1.802581,1,0,within_pdl_bbox
ALEOP:ST:44GAVRmail,Maillardais,47.525812,-1.768377,1,0,within_pdl_bbox
ALEOP:ST:44GAVRmair,Mairie,47.520243,-1.74831,1,0,within_pdl_bbox
ALEOP:ST:44GAVRneri,Néricou,47.558562,-1.76775,1,0,within_pdl_bbox
ALEOP:ST:44GAVRrobe,La Roberdais,47.540232,-1.755671,1,0,within_pdl_bbox
ALEOP:ST:44GENEgeor,Place Georges Gaudet,47.055588,-1.512512,1,0,within_pdl_bbox
ALEOP:ST:44GENEmarb,Marboeuf,47.066459,-1.518101,1,0,within_pdl_bbox
ALEOP:ST:44GEREcomm,Centre Commercial Leclerc,47.373415,-1.192896,1,0,within_pdl_bbox
ALEOP:ST:44GLINanjo,Rue d'Anjou,47.621623,-1.194493,1,0,within_pdl_bbox
ALEOP:ST:44GOULchal,Chalonges,47.18921,-1.472494,1,0,within_pdl_bbox
ALEOP:ST:44GOULherd,La Herdrie,47.198391,-1.453066,1,0,within_pdl_bbox
ALEOP:ST:44GRIGocea,L'Océan,47.526999,-1.667421,1,0,within_pdl_bbox
ALEOP:ST:44GUEMjean,Rue Saint Jean,47.627792,-1.833262,1,0,within_pdl_bbox
ALEOP:ST:44GUENchat,Château Rouge,47.520529,-2.01285,1,0,within_pdl_bbox
ALEOP:ST:44GUENepau,Bas Épaud,47.485636,-1.922386,1,0,within_pdl_bbox
ALEOP:ST:44GUENgrac,Notre Dame de Grace,47.489605,-1.931305,1,0,within_pdl_bbox
ALEOP:ST:44GUENjust,Moulin de la Justice,47.519233,-1.963947,1,0,within_pdl_bbox
ALEOP:ST:44GUENmair,Mairie,47.519555,-1.955275,1,0,within_pdl_bbox
ALEOP:ST:44GUENmill,Croix Millette,47.481314,-1.915423,1,0,within_pdl_bbox
ALEOP:ST:44GUENrous,Les Rousses,47.512929,-1.95807,1,0,within_pdl_bbox
ALEOP:ST:44HAUTalle,Allée du Château,47.195403,-1.414916,1,0,within_pdl_bbox
ALEOP:ST:44HAUTchat,Château d'Eau,47.198755,-1.436865,1,0,within_pdl_bbox
ALEOP:ST:44HAUTegli,Église,47.199068,-1.430455,1,0,within_pdl_bbox
ALEOP:ST:44HAUTepin,Epinettes,47.20048,-1.444204,1,0,within_pdl_bbox
ALEOP:ST:44HAUTfail,Champ Failli,47.190866,-1.401395,1,0,within_pdl_bbox
ALEOP:ST:44HAUTpote,La Poterie,47.176792,-1.388336,1,0,within_pdl_bbox
ALEOP:ST:44HERBfran,François Mitterrand,47.222058,-1.638502,1,0,within_pdl_bbox
ALEOP:ST:44HERBocea,Océane,47.227472,-1.636149,1,0,within_pdl_bbox
ALEOP:ST:44HERBrief,Lycée Rieffel,47.255511,-1.642491,1,0,within_pdl_bbox
ALEOP:ST:44HERBtheb,Thébaudières,47.244451,-1.606278,1,0,within_pdl_bbox
ALEOP:ST:44HERIbout,Bout de Bois,47.450873,-1.637952,1,0,within_pdl_bbox
ALEOP:ST:44HERIciel,Plein Ciel,47.411986,-1.650847,1,0,within_pdl_bbox
ALEOP:ST:44HERIecha,Pôle d'échanges multimodal,47.417541,-1.645307,1,0,within_pdl_bbox
ALEOP:ST:44HERIneuv,Neuville Rond-point,47.420603,-1.657444,1,0,within_pdl_bbox
ALEOP:ST:44HEULbern,La Bernardière,47.173072,-1.368775,1,0,within_pdl_bbox
ALEOP:ST:44HEULcerc,La Cerclerie,47.172953,-1.35415,1,0,within_pdl_bbox
ALEOP:ST:44HEULegli,Église,47.176363,-1.339793,1,0,within_pdl_bbox
ALEOP:ST:44JAILjail,Rue Neuve - St Mars la Jaille,47.523573,-1.182698,1,0,within_pdl_bbox
ALEOP:ST:44JANSbell,Bellevue,47.626116,-1.643934,1,0,within_pdl_bbox
ALEOP:ST:44JEANbois,St Jean de Boiseau,47.195874,-1.724895,1,0,within_pdl_bbox
ALEOP:ST:44JOUEboca,Rue du Bocage,47.495993,-1.419319,1,0,within_pdl_bbox
ALEOP:ST:44JOUEhaye,Cour de la Haye,47.530346,-1.397435,1,0,within_pdl_bbox
ALEOP:ST:44JOUEloui,Saint-Louis,47.508406,-1.398893,1,0,within_pdl_bbox
ALEOP:ST:44LANDnoue,Les Nouelles,47.207745,-1.3058,1,0,within_pdl_bbox
ALEOP:ST:44LAUNgale,La Galernais,47.389457,-1.96343,1,0,within_pdl_bbox
ALEOP:ST:44LAUNgrou,Groupe Scolaire,47.37037,-1.970653,1,0,within_pdl_bbox
ALEOP:ST:44LAUNtill,Le Tillon,47.380027,-1.966983,1,0,within_pdl_bbox
ALEOP:ST:44LEGEfoir,Champ de Foire,46.885903,-1.597278,1,0,within_pdl_bbox
ALEOP:ST:44LEGEguer,Le Moulin Guérin,46.920872,-1.599546,1,0,within_pdl_bbox
ALEOP:ST:44LEGEparn,Basse Parnière,46.891786,-1.584522,1,0,within_pdl_bbox
ALEOP:ST:44LEGEplai,Mont Plaisir,46.904586,-1.60107,1,0,within_pdl_bbox
ALEOP:ST:44LEGEvert,La Croix Verte,46.938494,-1.603031,1,0,within_pdl_bbox
ALEOP:ST:44LGERcent,Centre,47.136377,-1.729957,1,0,within_pdl_bbox
ALEOP:ST:44LGERclem,Le Clémois,47.137396,-1.722425,1,0,within_pdl_bbox
ALEOP:ST:44LIGNpost,La Poste,47.411693,-1.374749,1,0,within_pdl_bbox
ALEOP:ST:44LIMOhenr,Place Henri IV,46.991665,-1.59369,1,0,within_pdl_bbox
ALEOP:ST:44LORObard,Le Pé Bardou,47.228297,-1.313605,1,0,within_pdl_bbox
ALEOP:ST:44LORObret,Bretonnière,47.246549,-1.345783,1,0,within_pdl_bbox
ALEOP:ST:44LOROcour,Cour du Chêne,47.244835,-1.361002,1,0,within_pdl_bbox
ALEOP:ST:44LOROegli,Église,47.238148,-1.349445,1,0,within_pdl_bbox
ALEOP:ST:44LOROgend,Gendarmerie,47.241085,-1.355725,1,0,within_pdl_bbox
ALEOP:ST:44LUMIecol,Écoles,47.081548,-1.337905,1,0,within_pdl_bbox
ALEOP:ST:44LUMIremo,Route de Remouillé,47.059252,-1.361843,1,0,within_pdl_bbox
ALEOP:ST:44MACHsncf,Gare SNCF,46.990769,-1.822571,1,0,within_pdl_bbox
ALEOP:ST:44MAISmair,Rue de la Mairie,47.099025,-1.385326,1,0,within_pdl_bbox
ALEOP:ST:44MALVblan,Croix Blanche,47.350747,-1.865043,1,0,within_pdl_bbox
ALEOP:ST:44MALVchai,Les Chaillereaux,47.327077,-1.881857,1,0,within_pdl_bbox
ALEOP:ST:44MALVegli,Église,47.361032,-1.863321,1,0,within_pdl_bbox
ALEOP:ST:44MALVnoe1,La Noé,47.318897,-1.869833,1,0,within_pdl_bbox
